FIRM,Class,Start,End,TOD,FIRMF,Length,Night,Gap,WS,Idx,Base,StartAdj,LenAdj,Comp,Trans,Press,P1S,P1L,P2S,P2L,MalAdj,NFZ,WNFZ,AFZ,WAFZ,MFZ,WMFZ,NBad,TIW,RIW,HIW,SIW,CCW
1,0,330,535,-1,1,205,0,999,1,1,6.00,-2.50,0.00,0.00,-3.00,0.00,-3,900,2,722,0,0,0,0,0,0,1,0,1622,0,1,2,0.00
5,0,930,1480,-1,5,550,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,2,725,1,355,1,0,0,0,1,0,0,0,1080,0,0,2,0.00
-2,1,530,1610,1050,-10,1080,0,999,0,7,6.00,0.00,0.00,0.00,-2.00,-5.50,-1,535,-4,845,1,0,1,0,1,0,0,0,3400,2,1,4,1.50
-5,0,1245,2100,-1,-5,855,1,600,0,4,3.00,0.00,-2.50,-2.00,0.00,-3.00,-2,870,2,645,0,0,1,0,0,0,0,0,3005,0,1,3,0.00
-10,0,1435,2175,-1,-10,740,1,690,0,12,3.00,0.00,-0.25,-0.50,-2.00,-16.00,-10,730,-10,695,1,0,1,0,0,0,0,2,4427,1,6,6,0.00
3,2,855,1470,1050,3,615,0,999,0,3,6.00,0.00,0.00,0.00,-1.00,-1.67,0,745,1,845,1,0,0,0,1,0,0,0,3890,2,3,4,0.00
-2,0,195,1090,-1,-2,895,0,999,1,1,6.00,-5.75,-2.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00
2,0,990,1415,-1,2,425,0,725,0,4,6.00,0.00,0.00,0.00,-2.00,-2.33,-4,895,2,430,1,0,0,0,1,0,0,0,2686,2,1,4,0.00
5,2,855,1470,1050,5,615,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,745,0,701,1,0,0,0,1,0,0,0,1446,0,0,2,0.00
0,0,893,1688,-1,0,795,1,999,0,2,3.00,0.00,-1.25,0.00,-1.00,-1.00,4,725,11,0,0,0,1,0,1,0,0,0,725,1,0,1,0.00
-2,1,908,1647,1050,-7,739,0,930,0,8,6.00,0.00,0.00,0.00,-1.00,-6.67,-1,660,-3,780,1,0,1,0,1,0,0,0,4129,0,1,4,1.00
4,0,804,1464,-1,4,660,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,695,5,640,0,0,0,0,1,0,0,0,2010,0,0,1,0.00
1,0,1164,1774,-1,1,610,1,999,0,2,3.00,0.00,0.00,0.00,-1.00,-1.00,5,500,3,180,1,0,1,0,0,0,0,0,1894,2,0,4,0.00
5,1,744,1699,1050,-6,955,0,760,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,649,2,190,1,0,1,0,1,0,0,0,649,0,0,1,0.00
2,0,978,1698,-1,2,720,1,999,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,450,11,0,0,0,1,0,1,0,0,0,450,0,0,1,0.00
4,0,693,1203,-1,4,510,0,570,0,2,6.00,0.00,0.00,-1.50,0.00,-0.67,1,130,-2,730,1,0,0,0,1,0,0,0,2610,1,3,4,0.00
3,0,483,823,-1,3,340,0,915,0,4,6.00,0.00,0.00,0.00,-1.00,-2.00,1,660,-3,730,1,0,0,0,0,0,0,0,2755,1,2,4,0.00
5,1,673,1458,1110,4,785,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,2,580,2,630,1,0,0,0,1,0,0,0,2395,0,0,4,0.00
1,0,228,663,-1,1,435,0,999,1,1,6.00,-5.25,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
-1,0,798,1448,-1,-1,650,0,999,0,5,6.00,0.00,0.00,0.00,-3.00,-3.67,-2,510,-1,680,1,0,0,0,1,0,0,0,2130,2,1,4,0.00
5,0,483,823,-1,5,340,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-4,730,5,350,1,0,0,0,0,0,0,0,1715,0,1,4,1.00
5,1,673,1458,1110,4,785,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,2,580,2,630,1,0,0,0,1,0,0,0,2395,0,0,4,0.00
0,0,120,770,-1,0,650,1,999,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,5,435,2,344,0,0,1,0,0,0,0,0,779,0,0,2,0.00
1,0,440,890,-1,1,450,0,760,0,4,6.00,-0.75,0.00,0.00,-2.00,-2.33,2,665,-1,735,1,0,0,0,1,0,0,0,2770,1,0,3,0.00
5,1,695,1475,1110,4,780,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,1,885,1,720,1,0,0,0,1,0,0,0,885,0,0,1,0.00
5,0,593,993,-1,5,400,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,470,2,645,0,0,0,0,1,0,0,0,2540,0,0,4,2.00
0,0,1283,1628,-1,0,345,1,875,1,2,3.00,0.00,0.00,0.00,-2.00,-1.00,1,355,-3,275,1,0,1,0,0,0,0,0,2360,0,1,5,4.00
4,2,633,1543,1110,1,910,0,999,0,3,6.00,0.00,0.00,0.00,-1.00,-1.33,4,430,1,295,1,0,0,0,1,0,0,0,725,1,0,2,0.00
-2,0,38,448,-1,-2,410,1,999,0,4,3.00,0.00,0.00,0.00,-2.00,-2.67,-1,300,0,505,0,0,1,0,0,0,0,0,1130,1,0,3,2.00
1,0,1243,1508,-1,1,265,0,999,0,7,6.00,0.00,0.00,0.00,-0.50,-5.00,-2,570,1,750,1,0,0,0,0,0,0,0,3076,0,1,4,0.50
5,2,633,1543,1110,4,910,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,420,5,300,1,0,0,0,1,0,0,0,720,0,0,2,0.00
0,0,1435,2153,-1,0,718,1,999,0,3,3.00,0.00,0.00,0.00,-1.00,-2.00,-3,480,4,300,0,0,1,0,0,0,0,0,2355,1,1,3,0.00
1,0,459,1374,-1,1,915,0,840,0,3,6.00,-0.25,-2.50,0.00,-1.00,-1.33,4,565,5,615,1,0,0,0,1,0,0,0,2619,0,0,3,0.00
5,1,819,1509,1110,4,690,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-3,735,-4,570,1,0,0,0,1,0,0,0,2680,1,3,4,0.00
4,0,746,1375,-1,4,629,0,601,0,2,6.00,0.00,0.00,-1.00,0.00,-0.67,5,630,11,0,0,0,0,0,1,0,0,0,630,0,0,1,2.00
1,0,250,895,-1,1,645,0,915,0,2,6.00,-4.75,0.00,0.00,0.00,-0.67,5,389,4,629,1,0,1,0,1,0,0,0,389,0,0,1,1.50
-9,0,1406,1825,-1,-9,419,1,601,0,8,3.00,0.00,0.00,-2.00,-3.00,-7.00,-3,435,-5,645,1,0,1,0,0,0,0,0,4011,3,3,6,8.00
1,1,820,1540,1110,1,720,0,970,0,6,6.00,0.00,0.00,0.00,-1.00,-3.67,2,770,3,375,1,0,0,0,1,0,0,0,2685,1,0,4,6.00
5,0,1090,1450,-1,5,360,0,999,0,3,6.00,0.00,0.00,0.00,0.00,-1.33,5,480,5,585,0,0,0,0,0,0,0,0,1065,0,0,2,0.00
-1,0,505,1225,-1,-1,720,0,720,0,8,6.00,0.00,0.00,0.00,-1.00,-6.33,0,720,1,660,1,0,0,0,1,0,0,0,3795,0,0,3,1.00
4,1,820,1540,1110,4,720,0,970,0,3,6.00,0.00,0.00,0.00,-1.00,-1.33,4,770,4,790,1,0,0,0,1,0,0,0,1980,0,1,3,0.00
3,0,407,900,-1,3,493,0,960,0,3,6.00,-1.25,0.00,0.00,0.00,-1.33,4,480,5,480,0,0,0,0,1,0,1,0,2400,0,0,2,0.00
-3,0,325,855,-1,-3,530,0,480,0,4,6.00,-3.50,0.00,-3.00,0.00,-2.00,4,780,1,810,1,0,0,0,0,0,0,0,3360,0,0,4,2.00
5,1,465,1515,1110,1,1050,0,660,0,2,6.00,-0.25,0.00,0.00,0.00,-0.67,-1,930,3,480,1,0,0,0,1,0,0,0,2370,0,0,2,0.00
0,0,675,1460,-1,0,785,0,480,0,2,6.00,0.00,-0.50,-3.00,-2.00,-0.67,2,720,4,725,0,0,0,0,1,0,0,0,2360,1,1,3,2.50
5,0,1274,1515,-1,5,241,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,-1,520,1,810,1,0,0,0,0,0,0,0,1870,0,0,2,0.00
5,1,465,1515,1110,1,1050,0,660,0,2,6.00,-0.25,0.00,0.00,0.00,-0.67,-1,930,1,269,1,0,0,0,1,0,0,0,1964,0,0,3,0.00
-1,0,935,1590,-1,-1,655,0,480,0,3,6.00,0.00,0.00,-3.00,-2.00,-1.67,0,765,5,451,0,0,1,0,1,0,0,0,1216,2,0,2,2.00
-10,0,1245,2235,-1,-10,990,1,999,0,7,3.00,0.00,-8.00,0.00,-5.00,-6.67,-4,840,-3,720,1,0,1,0,0,0,0,0,3880,2,4,5,0.00
5,1,630,1410,1110,4,780,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,-1,765,5,485,1,0,0,0,1,0,0,0,1250,1,0,2,0.00
4,0,870,1589,-1,4,719,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-3,0,751,1516,-1,-3,765,0,561,0,4,6.00,0.00,-0.38,-1.75,-5.00,-2.33,-3,760,0,779,1,0,0,0,1,0,0,0,4327,3,1,2,1.00
1,1,630,1410,1110,0,780,0,630,0,5,6.00,0.00,0.00,-0.50,-1.00,-3.33,-1,689,-3,840,1,0,0,0,1,0,0,0,3029,1,1,2,3.00
4,0,520,1105,-1,4,585,0,999,0,4,6.00,0.00,0.00,0.00,0.00,-2.00,3,540,5,595,0,0,0,0,1,0,0,0,2930,0,0,4,0.00
5,0,670,1260,-1,5,590,0,820,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,650,-4,475,1,0,0,0,1,0,0,0,2455,0,3,3,0.00
5,2,850,1330,1110,5,480,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,809,-2,390,1,0,0,0,1,0,0,0,2559,2,3,5,0.00
1,0,270,933,-1,1,663,0,720,0,2,6.00,-4.50,0.00,0.00,0.00,-0.67,5,530,4,535,0,0,1,0,1,0,0,0,2685,0,0,2,2.00
5,0,745,1285,-1,5,540,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,360,3,599,1,0,0,0,1,0,0,0,2246,0,0,4,0.00
5,2,850,1570,1110,4,720,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,0,650,2,600,1,0,0,0,1,0,0,0,2288,1,0,3,0.50
2,0,1330,1950,-1,2,620,1,999,1,1,3.00,0.00,0.00,0.00,-1.00,0.00,4,680,11,0,0,0,1,0,0,0,0,0,680,0,0,1,0.00
4,0,465,1020,-1,4,555,0,999,0,3,6.00,-0.25,0.00,0.00,0.00,-1.33,4,375,5,625,1,0,0,0,1,0,0,0,1000,0,0,2,0.00
5,2,615,1335,1110,4,720,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,1,135,-2,587,1,0,0,0,1,0,0,0,135,0,0,1,0.00
1,0,1250,1830,-1,1,580,1,999,0,2,3.00,0.00,0.00,0.00,-1.00,-1.00,5,500,11,0,0,0,1,0,0,0,0,0,500,1,0,1,0.00
5,0,470,885,-1,5,415,0,830,0,2,6.00,-0.25,0.00,0.00,0.00,-0.67,5,380,4,855,1,0,0,0,1,0,0,0,2470,0,0,3,2.50
5,1,780,1410,1110,5,630,0,750,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,751,2,325,1,0,0,0,1,0,0,0,2396,0,0,5,0.00
5,0,825,1080,-1,5,255,0,805,0,3,6.00,0.00,0.00,0.00,0.00,-1.33,5,365,5,505,0,0,0,0,1,0,0,0,870,0,0,2,3.00
5,0,705,1070,-1,5,365,0,690,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,630,5,365,1,0,0,0,1,0,0,0,995,0,0,2,1.00
-10,0,1325,2060,-1,-10,735,1,575,0,10,3.00,0.00,-0.25,-2.50,-5.00,-10.33,-7,300,-7,340,1,0,1,0,0,0,0,0,2700,2,3,5,0.00
-10,1,780,1410,1110,-10,630,0,710,0,18,6.00,0.00,0.00,0.00,-10.00,-22.33,-10,500,-10,670,1,0,0,0,1,0,0,8,2845,2,5,5,2.50
5,0,900,1490,-1,5,590,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-2,0,900,1615,-1,-2,715,1,885,0,5,3.00,0.00,0.00,0.00,-1.00,-3.50,4,555,5,605,1,0,1,0,1,0,0,0,2875,1,0,1,0.00
1,0,900,1625,-1,1,725,1,745,0,2,3.00,0.00,0.00,0.00,-1.00,-1.00,4,695,0,670,1,0,1,0,1,0,0,0,3282,2,0,1,0.00
-2,1,900,1628,1110,-5,728,0,720,0,5,6.00,0.00,0.00,0.00,-5.00,-3.33,-4,720,1,635,1,0,1,0,1,0,0,0,3435,4,2,1,0.00
5,0,900,1535,-1,5,635,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
1,0,900,1365,-1,1,465,0,775,0,5,6.00,0.00,0.00,0.00,-2.00,-3.00,2,665,2,630,1,0,0,0,1,0,0,0,3145,2,0,1,0.00
4,0,900,1500,-1,4,600,0,735,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,2,705,-4,715,1,0,0,0,1,0,0,0,3190,2,2,1,0.00
-2,1,900,1628,1110,-5,728,0,720,0,5,6.00,0.00,0.00,0.00,-5.00,-3.33,-4,720,1,635,1,0,1,0,1,0,0,0,3435,4,2,1,0.00
5,0,1020,1590,-1,5,570,0,960,0,3,6.00,0.00,0.00,0.00,0.00,-1.33,5,510,5,480,0,0,1,0,0,0,0,0,3135,1,0,3,2.50
-4,0,600,840,-1,-4,240,0,480,0,6,6.00,0.00,0.00,-3.00,-3.00,-4.00,0,630,0,510,1,0,0,0,0,0,0,0,3360,1,1,2,5.50
5,1,930,1110,1110,5,180,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,570,5,480,1,0,0,0,1,0,0,0,1590,0,0,3,0.00
-1,0,600,1080,-1,-1,480,0,585,0,6,6.00,0.00,0.00,-1.25,-2.00,-4.00,1,495,-1,510,0,0,0,0,1,0,0,0,2630,2,0,2,5.50
-1,0,1155,1830,-1,-1,675,1,930,0,3,3.00,0.00,0.00,0.00,-2.00,-2.00,0,540,1,570,1,0,1,0,0,0,0,0,3295,2,2,4,0.00
5,1,930,1110,1110,5,180,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,570,-1,675,1,0,0,0,1,0,0,0,570,0,0,1,0.00
0,0,360,900,-1,0,540,0,720,0,5,6.00,-2.00,0.00,0.00,-1.00,-2.67,1,720,2,725,0,0,0,0,1,0,1,0,2675,0,0,2,0.00
-4,0,790,1390,-1,-4,600,0,720,0,9,6.00,0.00,0.00,0.00,-2.00,-8.00,-3,600,-1,480,0,0,0,0,1,0,0,0,3360,1,2,2,5.00
-10,0,655,1375,-1,-10,720,0,999,0,17,6.00,0.00,0.00,0.00,-6.00,-21.33,-10,690,-10,660,1,0,0,0,1,0,0,6,3370,2,5,5,0.00
5,1,850,1110,1110,5,260,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,0,570,1,480,1,0,0,0,1,0,0,0,3700,2,0,4,0.00
4,0,900,1505,-1,4,605,0,855,0,4,6.00,0.00,0.00,0.00,0.00,-2.00,5,585,5,585,0,0,0,0,1,0,0,0,2345,0,0,1,0.00
5,0,900,1495,-1,5,595,0,840,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,600,3,575,1,0,0,0,1,0,0,0,3040,0,0,1,0.00
5,1,960,1110,1110,5,150,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,599,5,600,1,0,0,0,1,0,0,0,2693,0,0,2,0.00
-8,0,1320,2190,-1,-8,870,1,680,0,5,3.00,0.00,-3.00,-0.75,-4.00,-3.50,-6,365,2,512,0,0,1,0,0,0,0,0,2979,1,1,3,4.00
5,1,960,1110,1110,5,150,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-3,650,0,690,1,0,0,0,1,0,0,0,2060,0,1,1,0.00
-3,0,955,1765,-1,-3,810,1,999,0,3,3.00,0.00,-1.50,0.00,-3.00,-1.67,1,515,2,530,0,0,1,0,1,0,0,0,1675,1,0,3,0.00
2,0,990,1765,-1,2,775,1,999,1,1,3.00,0.00,-1.00,0.00,0.00,0.00,0,685,1,760,1,0,1,0,1,0,0,0,2175,0,0,3,0.00
-4,1,930,1530,1110,-4,600,0,999,0,8,6.00,0.00,0.00,0.00,-3.00,-6.50,-5,620,-1,695,1,0,0,0,1,0,0,0,3385,1,2,4,0.00
2,0,350,865,-1,2,515,0,999,0,2,6.00,-2.25,0.00,0.00,-1.00,-0.67,2,530,1,700,0,0,0,0,0,0,1,0,1860,1,0,3,0.00
3,0,1045,1360,-1,3,315,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,-2,415,-1,685,1,0,0,0,0,0,0,0,2590,0,1,4,0.00
0,1,930,1530,1110,0,600,0,999,0,6,6.00,0.00,0.00,0.00,-2.00,-3.67,-1,620,1,695,1,0,0,0,1,0,0,0,3385,1,1,4,0.00
5,0,450,960,-1,5,510,0,999,1,1,6.00,-0.50,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
4,0,725,1230,-1,4,505,0,862,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,4,733,0,564,1,0,0,0,1,0,0,0,1297,0,0,2,0.00
2,2,915,1740,1110,-2,825,0,999,0,3,6.00,0.00,0.00,0.00,-2.00,-1.67,1,640,5,650,1,0,1,0,1,0,0,0,1290,1,0,2,0.00
-1,0,930,1770,-1,-1,840,1,670,0,2,3.00,0.00,-2.00,-0.75,0.00,-1.00,2,735,11,0,0,0,1,0,1,0,0,0,735,0,0,1,0.00
2,0,1230,1740,-1,2,510,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,1,695,5,650,1,0,1,0,0,0,0,0,1345,1,0,2,0.00
2,2,915,1620,1110,0,705,0,999,0,3,6.00,0.00,0.00,0.00,-2.00,-1.67,1,640,4,655,1,0,1,0,1,0,0,0,2115,1,0,4,0.00
2,0,1400,1880,-1,2,480,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
-4,0,115,440,-1,-4,325,1,480,0,2,3.00,0.00,0.00,-4.00,-2.00,-1.00,5,600,-3,480,1,0,1,0,0,0,0,0,2040,2,1,3,4.00
0,0,320,1120,-1,0,800,0,999,0,2,6.00,-2.75,-0.75,0.00,-2.00,-0.67,2,750,0,630,1,0,0,0,1,0,0,0,1675,0,0,3,0.00
4,1,990,1805,1170,1,815,0,745,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,2,375,0,505,1,0,1,0,1,0,0,0,2085,2,1,4,5.00
5,0,696,1185,-1,5,489,0,999,0,3,6.00,0.00,0.00,0.00,0.00,-1.33,4,445,1,750,0,0,0,0,1,0,0,0,1195,0,0,2,0.00
-1,0,145,575,-1,-1,430,1,660,0,2,3.00,0.00,0.00,-1.00,-2.00,-1.00,5,410,0,700,1,0,1,0,0,0,0,0,1450,2,0,3,4.00
-10,1,990,1790,1170,-10,800,0,745,0,12,6.00,0.00,0.00,0.00,-5.00,-11.67,-10,375,-7,545,1,0,1,0,1,0,0,1,2665,2,5,7,8.50
-2,0,1135,1705,-1,-2,570,1,750,0,4,3.00,0.00,0.00,0.00,-2.00,-2.67,-1,660,1,675,0,0,1,0,0,0,0,0,2025,2,0,2,2.00
5,0,984,1464,-1,5,480,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,1,200,1,325,1,0,0,0,1,0,0,0,525,0,0,2,0.00
2,1,1015,2013,1170,-9,998,0,660,0,2,6.00,0.00,0.00,0.00,-3.00,-0.67,1,630,0,450,1,0,1,0,0,0,0,0,1650,2,0,2,3.50
-3,0,1300,1975,-1,-3,675,1,510,0,2,3.00,0.00,0.00,-3.50,-1.00,-1.00,4,420,11,0,0,0,1,0,0,0,0,0,420,1,0,1,0.00
4,0,430,1060,-1,4,630,0,974,0,2,6.00,-0.75,0.00,0.00,-0.50,-0.67,5,466,-3,675,1,0,0,0,1,0,0,0,466,0,0,1,0.00
5,0,910,1310,-1,5,400,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,695,2,380,1,0,0,0,1,0,0,0,1516,0,1,2,0.00
5,1,580,1380,1170,4,800,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,0,432,1,467,1,0,0,0,1,0,0,0,1154,1,0,2,0.00
4,0,469,1164,-1,4,695,0,999,1,1,6.00,-0.25,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
1,0,349,1069,-1,1,720,0,774,0,3,6.00,-3.25,0.00,0.00,0.00,-1.33,2,666,4,690,1,0,0,0,1,0,1,0,2526,0,0,3,0.00
3,0,674,1389,-1,3,715,0,670,0,5,6.00,0.00,0.00,0.00,0.00,-3.00,4,675,4,710,1,0,0,0,1,0,0,0,3050,0,0,3,1.00
5,1,1069,1170,1170,5,101,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,780,5,565,1,0,0,0,0,0,0,0,2730,0,0,3,0.00
-1,0,1140,1570,-1,-1,430,0,880,0,5,6.00,0.00,0.00,0.00,-3.00,-3.67,-2,425,-1,470,0,0,0,0,0,0,0,0,3175,1,1,5,3.00
3,1,735,1770,1170,-9,1035,0,880,0,4,6.00,0.00,0.00,0.00,-1.00,-2.00,4,575,4,435,1,0,1,0,1,0,0,0,3105,0,1,5,0.00
5,0,990,1300,-1,5,310,0,975,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,730,4,750,0,0,0,0,1,0,0,0,2145,0,0,3,0.00
5,1,735,1780,1170,-7,1045,0,935,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,685,5,310,1,0,1,0,1,0,0,0,685,0,0,1,0.00
-4,0,31,915,-1,-4,884,1,999,0,4,3.00,0.00,-3.50,0.00,-1.00,-2.33,-1,260,4,780,0,0,1,0,1,0,0,0,1430,1,0,2,1.50
-8,0,620,1285,-1,-8,665,0,999,0,8,6.00,0.00,0.00,0.00,-7.00,-7.00,-10,835,-3,350,1,0,0,0,1,0,0,1,3245,1,5,4,0.00
-10,2,580,1455,1170,-10,875,0,710,0,16,6.00,0.00,0.00,0.00,-7.00,-17.67,-10,590,-10,605,1,0,0,0,1,0,0,7,2780,0,6,4,1.50
-2,0,1225,1985,-1,-2,760,1,999,0,4,3.00,0.00,-0.50,0.00,-2.00,-2.67,3,660,1,625,0,0,1,0,0,0,0,0,2190,2,0,3,0.00
1,0,1426,1995,-1,1,569,1,841,0,2,3.00,0.00,0.00,0.00,-1.00,-1.00,1,785,-4,485,1,0,1,0,0,0,0,0,2390,1,3,3,0.00
2,2,975,1770,1230,-4,795,0,999,0,4,6.00,0.00,0.00,0.00,-2.00,-2.33,0,595,-2,720,1,0,1,0,1,0,0,0,1825,0,1,3,2.00
5,0,645,1170,-1,5,525,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,0,765,5,525,0,0,0,0,1,0,0,0,1290,0,0,2,0.00
-9,0,1140,1855,-1,-9,715,1,925,0,7,3.00,0.00,0.00,0.00,-5.00,-6.83,-8,770,-1,450,1,0,1,0,0,0,0,0,2990,2,3,5,1.00
3,2,975,1770,1230,-3,795,0,999,0,4,6.00,0.00,0.00,0.00,-1.00,-2.33,1,595,-1,720,1,0,1,0,1,0,0,0,3015,0,0,4,2.00
0,0,140,665,-1,0,525,1,645,0,2,3.00,0.00,0.00,-1.25,-1.00,-1.00,3,600,11,0,0,0,1,0,0,0,0,0,600,1,0,1,2.00
-4,0,335,724,-1,-4,389,0,999,0,6,6.00,-2.50,0.00,0.00,-3.00,-4.50,-3,670,-1,525,1,0,0,0,0,0,1,0,2144,1,1,4,0.00
2,0,1355,1745,-1,2,390,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,-3,500,5,300,1,0,1,0,0,0,0,0,2630,1,3,4,2.00
-3,1,680,1640,1230,-10,960,0,999,0,8,6.00,0.00,0.00,0.00,-3.00,-6.50,-8,404,1,320,1,0,1,0,1,0,0,0,3019,3,1,4,0.00
4,0,895,1570,-1,4,675,0,915,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,720,3,690,0,0,0,0,1,0,0,0,1935,0,0,3,0.00
5,1,625,1555,1230,3,930,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,720,4,745,1,0,0,0,1,0,0,0,2045,0,0,3,0.00
2,0,95,790,-1,2,695,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,1,199,5,390,0,0,1,0,0,0,0,0,589,1,0,2,0.00
0,0,1060,1615,-1,0,555,1,999,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,5,205,-6,1010,1,0,1,0,0,0,0,0,1215,1,1,2,0.00
5,1,625,1555,1230,3,930,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-1,550,5,545,1,0,0,0,1,0,0,0,1450,0,0,3,0.00
2,0,20,695,-1,2,675,1,999,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,-1,880,11,0,0,0,1,0,0,0,0,0,880,0,0,1,0.00
-10,0,20,950,-1,-10,930,1,910,0,6,3.00,0.00,-6.00,0.00,-2.00,-4.50,-2,485,-2,750,1,0,1,0,1,0,0,0,2128,1,2,5,3.00
3,0,490,975,-1,3,485,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,1,795,0,868,1,0,0,0,1,0,0,0,1663,0,0,2,0.00
-9,1,1065,1700,1230,-10,635,0,999,0,9,6.00,0.00,0.00,0.00,-7.00,-8.33,-10,344,-9,635,1,0,1,0,0,0,0,1,3629,4,5,6,0.00
1,0,1325,2105,-1,1,780,1,915,0,2,3.00,0.00,-1.00,0.00,0.00,-1.00,2,450,-3,865,0,0,1,0,0,0,0,0,1805,1,1,2,0.50
5,0,1190,1300,-1,5,110,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,0,280,-3,815,1,0,0,0,0,0,0,0,2415,1,1,2,0.00
3,1,1065,1700,1230,2,635,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,-4,900,5,470,1,0,1,0,0,0,0,0,1545,1,1,3,0.50
2,0,110,585,-1,2,475,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
-10,0,100,855,-1,-10,755,1,550,0,7,3.00,0.00,-0.50,-2.75,-4.00,-6.33,-5,719,-3,410,1,0,1,0,0,0,0,0,3813,3,4,5,6.50
-1,0,40,600,-1,-1,560,1,865,0,4,3.00,0.00,0.00,0.00,-1.00,-3.00,-1,765,0,605,1,0,1,0,0,0,0,0,2395,1,1,2,0.00
1,1,880,1600,1230,-4,720,0,820,0,6,6.00,0.00,0.00,0.00,-1.00,-3.67,2,691,1,735,1,0,1,0,1,0,0,0,3165,1,1,5,0.00
-5,0,1065,1725,-1,-5,660,1,885,0,7,3.00,0.00,0.00,0.00,-1.00,-6.83,-6,750,-1,625,0,0,1,0,0,0,0,0,3988,1,1,5,5.00
-10,1,880,1600,1230,-10,720,0,865,0,15,6.00,0.00,0.00,0.00,-2.00,-20.83,-10,645,-10,735,1,0,1,0,1,0,0,5,3605,0,5,4,3.00
